SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,AVLTreeSortNComp,AVLTreeSortTns,
seq_250_53,31125,233400,16275,32100,1670,85000,1615,88900,
seq_250_54,31125,176500,15694,48100,1653,109800,1619,62800,
seq_250_55,31125,174700,14704,45200,1690,110800,1621,66700,
seq_250_56,31125,186500,16731,50400,1686,107600,1599,63900,
seq_250_57,31125,188100,16291,61800,1671,99200,1656,82600,
seq_250_58,31125,203200,16426,51200,1676,112400,1625,64500,
seq_250_59,31125,1192600,15219,68300,1687,105600,1611,129100,
seq_250_60,31125,186800,17199,58400,1686,99000,1634,97300,
seq_250_61,31125,203600,15592,58200,1683,140600,1632,63700,
seq_250_62,31125,217900,15178,56200,1675,99400,1593,79300,
seq_250_63,31125,194900,16030,49400,1677,111100,1598,65100,
seq_250_64,31125,167800,15663,48800,1680,178600,1646,64500,
seq_250_65,31125,185900,15843,58300,1680,96000,1643,96700,
seq_250_66,31125,187500,17249,60700,1665,126200,1627,112400,
seq_250_67,31125,187700,15975,52900,1686,72900,1589,127300,
seq_250_68,31125,473400,16332,76200,1668,120800,1582,76200,
seq_250_69,31125,184300,15702,49100,1674,98200,1622,93800,
seq_250_70,31125,180700,16119,49400,1666,118000,1601,62000,
seq_250_71,31125,178800,15425,47800,1674,110800,1617,66600,
seq_250_72,31125,183000,16034,49100,1678,126800,1607,107800,
seq_250_73,31125,176700,14979,45900,1674,108000,1659,64100,
seq_250_74,31125,184200,15809,48800,1687,126500,1578,102700,
seq_250_75,31125,176700,14757,45400,1676,108400,1589,63400,
seq_250_76,31125,174800,16776,51000,1680,129600,1624,128900,
seq_250_77,31125,176400,15534,47500,1668,112100,1630,64400,
seq_250_78,31125,322800,15758,128600,1677,124800,1606,91800,
seq_250_79,31125,172200,14663,108100,1663,128600,1622,122800,
seq_250_80,31125,171700,14957,45900,1694,77700,1629,93900,
seq_250_81,31125,203000,15501,47600,1675,75400,1612,90700,
seq_250_82,31125,177300,15329,46500,1666,110000,1616,61900,
seq_250_83,31125,193000,15251,46300,1676,125200,1599,68500,
seq_250_84,31125,181600,14992,46400,1668,130600,1620,61500,
seq_250_85,31125,185700,16517,50800,1681,107100,1585,59500,
seq_250_86,31125,180600,16427,51000,1681,127400,1613,61600,
seq_250_87,31125,175100,16766,50800,1678,128600,1614,61400,
seq_250_88,31125,179500,16101,50000,1669,77300,1606,94400,
seq_250_89,31125,279400,16332,51000,1673,76600,1637,131200,
seq_250_90,31125,179600,15102,55300,1683,103700,1651,106700,
seq_250_91,31125,183400,16785,60800,1688,107700,1642,135500,
seq_250_92,31125,187100,16805,148300,1675,108300,1639,104900,
seq_250_93,31125,173900,16339,51100,1685,93200,1648,83400,
seq_250_94,31125,172400,14859,46100,1661,109500,1630,63900,
seq_250_95,31125,176300,15846,48500,1669,134200,1634,93800,
seq_250_96,31125,798000,16022,65800,1691,124200,1665,67200,
seq_250_97,31125,176900,15744,48700,1682,79800,1627,101300,
seq_250_98,31125,332900,13778,41900,1675,76400,1619,108600,
seq_250_99,31125,188500,15031,45900,1677,111900,1581,93000,
seq_300_0,44850,249300,22047,107200,2094,84500,2024,71900,
seq_300_1,44850,258200,21691,100900,2090,111200,2001,73300,
seq_300_2,44850,250000,23541,127000,2107,85200,1988,72200,
seq_300_3,44850,262400,24157,108100,2083,111100,2012,73200,
seq_300_4,44850,258800,23332,125900,2104,78000,1981,76400,
seq_300_5,44850,248900,21692,67200,2102,116000,2026,79300,
seq_300_6,44850,251400,23611,91200,2099,110600,2031,87100,
seq_300_7,44850,250800,22249,106900,2099,105400,2039,74500,
seq_300_8,44850,255000,22739,90500,2114,95800,1989,84000,
seq_300_9,44850,256400,23982,125400,2105,111500,1992,72800,
seq_300_10,44850,256800,23237,124400,2093,82800,2027,73100,
seq_300_11,44850,255500,23307,123700,2076,118300,2014,71500,
seq_300_12,44850,678900,21816,93900,2084,169000,1991,107500,
seq_300_13,44850,6952400,23047,89500,2083,366700,2021,90800,
seq_300_14,44850,2073000,23184,78700,2089,133700,1996,76400,
seq_300_15,44850,449400,22422,67900,2077,82700,1997,90900,
seq_300_16,44850,416200,21409,71700,2096,91000,1958,75000,
seq_300_17,44850,297600,23287,97300,2106,140900,2026,102400,
seq_300_18,44850,294300,22626,69600,2088,97700,1981,77100,
seq_300_19,44850,247100,22322,69600,2094,79100,2072,91900,
seq_300_20,44850,289500,22605,240300,2092,96300,1997,84400,
seq_300_21,44850,266600,23680,114900,2096,72100,1995,77300,
seq_300_22,44850,250200,22741,83400,2099,101300,2006,81000,
seq_300_23,44850,257100,21478,120200,2107,109000,1999,73700,
seq_300_24,44850,246000,21227,120500,2118,167300,2018,144300,
seq_300_25,44850,253700,22315,69800,2098,172800,1984,112300,
seq_300_26,44850,268100,21879,67700,2115,144400,2021,115400,
seq_300_27,44850,246700,22870,133300,2105,83400,2032,73600,
seq_300_28,44850,257200,22661,104600,2090,102100,2004,76000,
seq_300_29,44850,253600,22695,125700,2100,81800,2044,74600,
seq_300_30,44850,251400,22265,121700,2102,114500,1998,77200,
seq_300_31,44850,258000,22003,121200,2103,78500,2027,76400,
seq_300_32,44850,414500,22549,99800,2083,140500,2060,524300,
seq_300_33,44850,255800,23767,73000,2097,98800,2019,77400,
seq_300_34,44850,263200,22201,68700,2097,216800,2008,97000,
seq_300_35,44850,243000,21685,101800,2078,108600,2038,77300,
seq_300_36,44850,252700,22260,121000,2095,82800,2007,73600,
seq_300_37,44850,237400,21662,120100,2108,118300,2019,74300,
seq_300_38,44850,266600,21990,102100,2110,86300,1985,73600,
seq_300_39,44850,264300,22873,107600,2097,108100,2039,75700,
seq_300_40,44850,257600,22046,92500,2113,98800,2023,87600,
seq_300_41,44850,250500,23541,71800,2101,153200,2035,121900,
seq_300_42,44850,261900,23547,124300,2125,80300,2023,74100,
seq_300_43,44850,261100,21569,119900,2105,112500,2000,71900,
seq_300_44,44850,434400,23002,88000,2073,115600,2020,77300,
seq_300_45,44850,275000,23181,103300,2102,147700,2007,91600,
seq_300_46,44850,243300,21804,87500,2103,113200,2044,95400,
seq_300_47,44850,293100,22912,82500,2096,93800,1992,79100,
seq_300_48,44850,385000,21956,67300,2096,205400,1992,158200,
seq_300_49,44850,280000,22006,98900,2104,171900,1984,98600,
seq_300_50,44850,261200,21504,84000,2092,162400,2008,95500,
seq_300_51,44850,269900,22513,106000,2092,177300,2018,102000,
seq_300_52,44850,259000,23524,68300,2087,116100,1956,79400,
seq_300_53,44850,424700,23768,76900,2105,82900,2011,102700,
seq_300_54,44850,260400,23631,76700,2106,145100,2013,149800,
seq_300_55,44850,265200,21813,87700,2106,181200,2020,113800,
seq_300_56,44850,269800,24097,122500,2091,156600,2034,110500,
seq_300_57,44850,265200,21643,99200,2096,154000,2038,113100,
seq_300_58,44850,260900,22817,100700,2083,148600,2045,115800,
seq_300_59,44850,264300,21685,114500,2090,149300,2028,140000,
seq_300_60,44850,268800,23467,76900,2105,87900,1997,63800,
seq_300_61,44850,258400,22719,100300,2105,100100,2000,72900,
seq_300_62,44850,255600,22370,71700,2095,138400,2033,82500,
seq_300_63,44850,253900,23889,129300,2083,84800,2026,73300,
seq_300_64,44850,541500,23658,90300,2110,120500,1992,78700,
seq_300_65,44850,249200,23560,107900,2108,102700,2041,76300,
seq_300_66,44850,254900,22549,123700,2102,82200,2026,72800,
seq_300_67,44850,648400,23451,128900,2104,234400,2003,233800,
seq_300_68,44850,252200,21160,124300,2097,113800,2003,75200,
seq_300_69,44850,267600,24665,75600,2072,147700,2046,115300,
seq_300_70,44850,247900,21859,105600,2103,75000,2013,78400,
seq_300_71,44850,267600,22599,103300,2090,101900,2002,88000,
seq_300_72,44850,383800,21997,99300,2081,173600,1988,97200,
seq_300_73,44850,446400,22564,60600,2092,89200,1975,100300,
seq_300_74,44850,312200,21411,102100,2102,137100,2031,169200,
seq_300_75,44850,251000,23740,73100,2106,135700,1989,100800,
seq_300_76,44850,251700,21105,98100,2104,138900,2039,82100,
seq_300_77,44850,253000,23100,125200,2093,89900,2017,72100,
seq_300_78,44850,240800,22894,106500,2110,103200,2028,75800,
seq_300_79,44850,275500,22114,100300,2084,79800,2046,85100,
seq_300_80,44850,259000,23267,106700,2115,103100,2040,75100,
seq_300_81,44850,263200,23584,73200,2076,116700,1996,75100,
seq_300_82,44850,271600,23078,70800,2081,115500,1987,96700,
seq_300_83,44850,256200,23217,97100,2095,95100,2012,117700,
seq_300_84,44850,261800,23937,94600,2104,88900,2015,86300,
seq_300_85,44850,262300,21560,121200,2096,111300,2000,71400,
seq_300_86,44850,250100,22892,107300,2087,70900,2049,81900,
seq_300_87,44850,250900,21640,103500,2090,114500,2027,73800,
seq_300_88,44850,267800,22341,96400,2092,75300,2008,78200,
seq_300_89,44850,261600,21759,66000,2090,142900,2019,81400,
seq_300_90,44850,267100,21486,227300,2100,113100,1997,78300,
seq_300_91,44850,242200,24327,108300,2099,77800,2019,84500,
seq_300_92,44850,253000,23570,127200,2105,113000,2058,75000,
seq_300_93,44850,250600,22697,123000,2092,72200,2023,79800,
seq_300_94,44850,254900,22700,103100,2092,102700,2047,73000,
seq_300_95,44850,256100,21461,104400,2111,85000,2025,74000,
seq_300_96,44850,975400,22944,61900,2090,57700,1997,57700,
seq_300_97,44850,243600,22708,109000,2089,84400,2044,85400,
seq_300_98,44850,273000,22676,110700,2105,103200,2022,76100,
seq_300_99,44850,257600,24216,121600,2099,88600,1997,72300,
seq_350_0,61075,389600,31987,114500,2519,84400,2433,92200,
seq_350_1,61075,367500,31894,97100,2545,83100,2477,100200,
seq_350_2,61075,412600,31744,107500,2501,89400,2391,68000,
seq_350_3,61075,402300,30382,96700,2533,83900,2451,149300,
seq_350_4,61075,572500,29152,89800,2516,114800,2421,92700,
seq_350_5,61075,345200,30535,103400,2530,92800,2418,94800,
seq_350_6,61075,351800,32326,135500,2530,192700,2427,130800,
seq_350_7,61075,363400,30644,166600,2528,148700,2453,92700,
seq_350_8,61075,416100,31654,156100,2519,139400,2423,91800,
seq_350_9,61075,407500,31782,217700,2533,97500,2424,94800,
seq_350_10,61075,334700,31603,89000,2530,73700,2452,146000,
seq_350_11,61075,343700,31098,137300,2515,86400,2404,101700,
seq_350_12,61075,356700,30117,119700,2526,93300,2397,84700,
seq_350_13,61075,395500,30371,86900,2536,88000,2412,99800,
seq_350_14,61075,406700,30738,93000,2538,83100,2431,96300,
seq_350_15,61075,387900,29772,78000,2521,93300,2424,98200,
seq_350_16,61075,497200,31673,121700,2509,111300,2412,95900,
seq_350_17,61075,364100,27729,98400,2524,84500,2426,93600,
seq_350_18,61075,357900,32471,120400,2543,101900,2394,105900,
seq_350_19,61075,401600,30132,74200,2525,90700,2399,99700,
seq_350_20,61075,287600,30114,62600,2504,147900,2420,95000,
seq_350_21,61075,395000,31340,75900,2526,90800,2437,103500,
seq_350_22,61075,404200,31030,95300,2516,83700,2405,91500,
seq_350_23,61075,371500,30669,74800,2511,89400,2425,102300,
seq_350_24,61075,334900,30296,133200,2531,100300,2424,92400,
seq_350_25,61075,363800,32693,121300,2520,136900,2429,103300,
seq_350_26,61075,391300,30207,83100,2532,85600,2421,95900,
seq_350_27,61075,417800,31410,107200,2527,102700,2365,66200,
seq_350_28,61075,389000,30537,91700,2498,89000,2430,95600,
seq_350_29,61075,498200,30746,117300,2518,140300,2446,93200,
seq_350_30,61075,448000,32133,322700,2541,139000,2468,140100,
seq_350_31,61075,348400,31482,138400,2515,211300,2379,126300,
seq_350_32,61075,532600,29502,81200,2540,102100,2360,68200,
seq_350_33,61075,365700,30732,180000,2516,156200,2401,91300,
seq_350_34,61075,421900,30548,150600,2535,140900,2403,90100,
seq_350_35,61075,407400,33043,167300,2520,139800,2351,88200,
seq_350_36,61075,722400,33744,150100,2544,215900,2387,127300,
seq_350_37,61075,361000,32308,120900,2525,123600,2399,103200,
seq_350_38,61075,378800,31437,82700,2513,97700,2375,92800,
seq_350_39,61075,405300,30535,105000,2518,84600,2407,68500,
seq_350_40,61075,352900,31671,81300,2518,100400,2391,97900,
seq_350_41,61075,401300,31379,106000,2523,94200,2409,69000,
seq_350_42,61075,411200,30981,90300,2534,86800,2377,94800,
seq_350_43,61075,353600,31037,93000,2524,112500,2399,92900,
seq_350_44,61075,681800,29019,112300,2506,177200,2413,98800,
seq_350_45,61075,350500,30433,104000,2508,84100,2381,94200,
seq_350_46,61075,368100,31068,115200,2533,100000,2387,85600,
seq_350_47,61075,374400,30817,142700,2517,83000,2414,94000,
seq_350_48,61075,370300,32090,91600,2523,95400,2452,96800,
seq_350_49,61075,413800,31809,113600,2518,83100,2376,91700,
seq_350_50,61075,349300,32502,99600,2543,114900,2390,91200,
seq_350_51,61075,340700,31756,139100,2537,149400,2388,136100,
seq_350_52,61075,351800,31506,154000,2509,186900,2386,121700,
seq_350_53,61075,323800,30852,153500,2526,165400,2487,103500,
seq_350_54,61075,348500,29762,145500,2530,177300,2395,121200,
seq_350_55,61075,386800,30566,151300,2513,144800,2456,93800,
seq_350_56,61075,393000,32570,106200,2521,84300,2420,94700,
seq_350_57,61075,348300,30417,143200,2519,133400,2427,86300,
seq_350_58,61075,406200,29823,93000,2511,84100,2380,91500,
seq_350_59,61075,408000,32246,108000,2531,103100,2411,67700,
seq_350_60,61075,358600,29296,98400,2510,98200,2431,106700,
seq_350_61,61075,406600,30246,109900,2542,93000,2388,67600,
seq_350_62,61075,429000,32701,96500,2502,83500,2400,99700,
seq_350_63,61075,341200,29575,125300,2525,89900,2450,104100,
seq_350_64,61075,361200,31565,147800,2526,109200,2411,86000,
seq_350_65,61075,380000,30344,118700,2525,84100,2409,90300,
seq_350_66,61075,396900,31572,98700,2520,83400,2365,93300,
seq_350_67,61075,416800,30734,107700,2518,103400,2367,67500,
seq_350_68,61075,386700,28961,85700,2514,85400,2438,96000,
seq_350_69,61075,374400,30800,114600,2523,83400,2436,94400,
seq_350_70,61075,334800,29759,120800,2539,87400,2431,116000,
seq_350_71,61075,350300,29601,112800,2526,95900,2420,86300,
seq_350_72,61075,349700,30855,95900,2504,92300,2431,101600,
seq_350_73,61075,406400,29050,71100,2532,90500,2418,97400,
seq_350_74,61075,402100,31822,81400,2525,94300,2407,94300,
seq_350_75,61075,399400,30137,81400,2517,84300,2414,96500,
seq_350_76,61075,349800,31706,144500,2485,144300,2408,122600,
seq_350_77,61075,345300,31515,143800,2528,111400,2402,129800,
seq_350_78,61075,375000,29138,87300,2520,98300,2405,105700,
seq_350_79,61075,396000,31728,119000,2530,83600,2451,94500,
seq_350_80,61075,378800,29577,73800,2513,97300,2408,104100,
seq_350_81,61075,425300,30252,141300,2501,103900,2456,69400,
seq_350_82,61075,363800,31370,87100,2504,83700,2426,97600,
seq_350_83,61075,362000,29819,116400,2530,84000,2446,94700,
seq_350_84,61075,345300,30502,95600,2520,123000,2456,95400,
seq_350_85,61075,395800,29526,97300,2529,84100,2379,85800,
seq_350_86,61075,358400,31178,115100,2502,105800,2388,86900,
seq_350_87,61075,344600,30176,105900,2533,92700,2468,96000,
seq_350_88,61075,388500,29604,87100,2528,84000,2434,103400,
seq_350_89,61075,376400,29900,104300,2527,84500,2430,122600,
seq_350_90,61075,620300,29311,116100,2530,107300,2392,143500,
seq_350_91,61075,343100,31600,117700,2531,100200,2439,170900,
seq_350_92,61075,392900,31943,103300,2511,86700,2386,85800,
seq_350_93,61075,343200,31247,123200,2525,217800,2410,122700,
seq_350_94,61075,398800,32414,165700,2520,147200,2460,95100,
seq_350_95,61075,477300,30758,117800,2529,133700,2456,92100,
seq_350_96,61075,418700,31645,155100,2523,140700,2396,89500,
seq_350_97,61075,340100,30260,97400,2529,137900,2448,75500,
seq_350_98,61075,350800,29979,70900,2521,96700,2445,91300,
seq_350_99,61075,347000,32092,120800,2508,99300,2470,87100,
seq_400_0,79800,485700,39132,107700,2967,81600,2841,79900,
seq_400_1,79800,493100,38961,93300,2947,79300,2841,79100,
seq_400_2,79800,502300,41063,107700,2980,108400,2865,80300,
seq_400_3,79800,499400,41033,186700,2966,112200,2780,102800,
seq_400_4,79800,516200,41063,98600,2948,122700,2788,104900,
seq_400_5,79800,618200,41429,159700,2948,159700,2818,106000,
seq_400_6,79800,528100,38974,92800,2947,105000,2828,78000,
seq_400_7,79800,524600,40423,96200,2944,101300,2791,79300,
seq_400_8,79800,558500,42133,118900,2973,80900,2806,78300,
seq_400_9,79800,534600,43951,141400,2963,637200,2804,771500,
seq_400_10,79800,479200,41466,115600,2970,118000,2825,131200,
seq_400_11,79800,848600,37878,117100,2955,142700,2807,109100,
seq_400_12,79800,728000,41963,105400,2946,82500,2783,78300,
seq_400_13,79800,512800,41237,105300,2971,106000,2818,78600,
seq_400_14,79800,3500400,40950,397500,2963,161900,2809,115700,
seq_400_15,79800,746100,41558,121500,2969,81600,2797,78800,
seq_400_16,79800,840400,41313,143500,2954,133200,2794,112800,
seq_400_17,79800,802700,41560,127900,2941,135000,2806,106500,
seq_400_18,79800,494900,39175,137200,2968,116800,2858,82000,
seq_400_19,79800,462300,38928,120500,2957,127200,2838,106400,
seq_400_20,79800,837700,39471,122400,2961,119100,2778,113400,
seq_400_21,79800,518900,40474,110600,2962,98600,2808,115900,
seq_400_22,79800,516400,40231,107600,2948,98100,2816,104300,
seq_400_23,79800,507800,41840,132500,2958,77400,2803,79100,
seq_400_24,79800,580000,41303,106900,2941,76800,2763,80900,
seq_400_25,79800,494800,39287,121200,2975,124300,2825,109600,
seq_400_26,79800,517000,38648,92200,2957,107600,2870,103500,
seq_400_27,79800,538200,39595,136900,2942,113300,2830,80400,
seq_400_28,79800,537300,39384,94000,2968,83000,2766,80200,
seq_400_29,79800,536000,39380,162200,2965,77000,2862,80600,
seq_400_30,79800,544300,37566,89400,2953,77900,2773,78400,
seq_400_31,79800,480900,39947,123300,2985,137900,2817,111500,
seq_400_32,79800,614200,37984,158400,2948,182200,2840,158000,
seq_400_33,79800,533400,38768,182500,2958,128100,2853,106400,
seq_400_34,79800,506800,42575,116100,2966,118600,2791,78900,
seq_400_35,79800,655300,41439,108900,2957,78500,2828,79900,
seq_400_36,79800,664700,39312,140600,2973,113800,2814,123600,
seq_400_37,79800,569700,41635,172400,2941,175900,2847,163900,
seq_400_38,79800,473500,40340,209500,2964,161600,2861,139500,
seq_400_39,79800,574200,40777,164000,2964,129000,2811,107500,
seq_400_40,79800,635200,39485,121100,2963,128700,2820,106700,
seq_400_41,79800,586800,41071,220300,2974,141000,2817,138100,
seq_400_42,79800,534100,40316,165700,2970,164300,2826,172700,
seq_400_43,79800,474200,41880,212500,2969,159700,2808,107200,
seq_400_44,79800,582500,40396,197900,2978,128400,2819,106600,
seq_400_45,79800,594600,41131,161100,2955,134400,2803,104700,
seq_400_46,79800,924800,38776,211000,2972,141100,2766,147700,
seq_400_47,79800,509400,40645,115300,2983,117300,2845,101500,
seq_400_48,79800,508900,40490,98900,2942,109400,2803,79000,
seq_400_49,79800,507500,40980,96900,2952,103400,2820,79300,
seq_400_50,79800,501500,42012,99200,2953,2737200,2841,79700,
seq_400_51,79800,607500,39609,139600,2959,148600,2854,128000,
seq_400_52,79800,532200,40634,98500,2947,105200,2798,78200,
seq_400_53,79800,679100,39575,126400,2960,135600,2860,352200,
seq_400_54,79800,500500,41345,98200,2973,122900,2784,103100,
seq_400_55,79800,541900,39261,111400,2953,109000,2767,78200,
seq_400_56,79800,587100,40147,168100,2921,172200,2806,148400,
seq_400_57,79800,452400,41925,129800,2966,167300,2833,122400,
seq_400_58,79800,658200,41753,203300,2952,164900,2850,164500,
seq_400_59,79800,524000,40139,104000,2948,98200,2860,104000,
seq_400_60,79800,632100,38682,110400,2974,77800,2791,78300,
seq_400_61,79800,529200,40332,99400,2955,98700,2846,81100,
seq_400_62,79800,616500,40735,127500,2941,129300,2831,108600,
seq_400_63,79800,508000,39269,100700,2951,99500,2823,101800,
seq_400_64,79800,514200,40046,105900,2961,118500,2845,83900,
seq_400_65,79800,501800,39959,102700,2974,109800,2826,77900,
seq_400_66,79800,512200,40958,97300,2943,101700,2827,78800,
seq_400_67,79800,508400,41012,96100,2954,82700,2854,79900,
seq_400_68,79800,641300,41128,168200,2964,158800,2854,126600,
seq_400_69,79800,538800,40057,105300,2953,99600,2785,138000,
seq_400_70,79800,531500,40346,113100,2955,117400,2792,82000,
seq_400_71,79800,509700,40906,98400,2971,103400,2776,77600,
seq_400_72,79800,503800,41221,106300,2949,106100,2792,78900,
seq_400_73,79800,487400,39033,91700,2950,102000,2855,96600,
